ID,POINT_X,POINT_Y
5830,-58.38604668,-34.62113125
5831,-58.46450035,-34.608888
5832,-58.50068435,-34.65004546
5833,,
5834,-58.48138064,-34.63358972
5835,-58.36033603,-34.63284846
5836,-58.37456956,-34.62556361
5837,-58.41847288,-34.61102214
5838,,
5839,-58.46816005,-34.54920314
5840,-58.39721926,-34.58309553
5841,-58.5153995,-34.59439597
5842,-58.38842014,-34.59576458
5843,-58.39947962,-34.60463538
5844,-58.52969697,-34.62891126
5845,-58.36656226,-34.58538053
5846,-58.40035441,-34.59018921
5847,-58.41606505,-34.60853623
5848,,
5849,-58.4856697,-34.54401145
5850,-58.41790292,-34.60219112
5851,-58.40492393,-34.64782222
5852,,
5853,-58.45133621,-34.57681322
5854,-58.44624277,-34.62270852
5855,-58.46027124,-34.64610498
5856,-58.40652996,-34.60771728
5857,-58.40591182,-34.60598215
5858,-58.39228633,-34.60443608
5859,-58.41357219,-34.62514084
5860,-58.51941422,-34.61054013
5861,-58.4596794,-34.57144087
5862,-58.49007708,-34.66440028
5863,-58.44353815,-34.59547166
5864,-58.39171854,-34.58475674
5865,-58.47607235,-34.63893468
5866,-58.4555578,-34.62233867
5867,-58.44715103,-34.64212748
5868,-58.49821279,-34.62806841
5869,-58.4186387,-34.58709326
5870,-58.42407504,-34.57082287
5871,-58.51568422,-34.5992604
5872,-58.48317917,-34.61376319
5873,-58.49865342,-34.64998109
5874,-58.48717454,-34.56082708
5875,,
5876,-58.47619048,-34.60174562
5877,-58.46574474,-34.61169022
5878,-58.44559018,-34.56950606
5879,,
5880,-58.37884289,-34.60007412
5881,-58.49100004,-34.66526341
5882,-58.41409371,-34.63101459
5883,-58.52037677,-34.59407019
5884,-58.42901006,-34.58095441
5885,-58.4664902,-34.56219023
5886,-58.40042121,-34.62356295
5887,-58.4866811,-34.59749694
5888,-58.38954656,-34.59570906
5889,-58.38547171,-34.59922768
5890,-58.43219849,-34.60207242
5891,-58.42800397,-34.5599802
5892,-58.50792554,-34.65609149
5893,-58.48975601,-34.60169245
5894,,
5895,-58.43674099,-34.55160966
5896,-58.40481922,-34.61013593
5897,,
5898,-58.41459459,-34.62679503
5899,-58.41826345,-34.62824098
5900,-58.42842691,-34.64782841
5901,-58.45055501,-34.57986608
5902,-58.41259161,-34.60160185
5903,-58.38874149,-34.62138741
5904,-58.45566304,-34.56147245
5905,-58.47041152,-34.65510693
5906,-58.39555208,-34.64065163
5907,-58.43239575,-34.67059795
5908,-58.38280946,-34.62786177
5909,-58.36982487,-34.61051495
5910,-58.38687888,-34.64663284
5911,-58.37543989,-34.59265622
5912,-58.37719855,-34.6220663
5913,-58.38208893,-34.5990702
5914,-58.42095451,-34.60317505
5915,-58.39171854,-34.58475674
5916,-58.36792114,-34.60517426
5917,-58.42490804,-34.59087854
5918,-58.39036606,-34.61373044
5919,-58.38065108,-34.60960534
5920,-58.48045743,-34.67338308
5921,-58.48891274,-34.6271646
5922,-58.51320023,-34.57892928
5923,-58.40938177,-34.61707055
5924,-58.37685325,-34.64442129
5925,-58.52506192,-34.61314902
5926,-58.38874149,-34.62138741
5927,-58.48001196,-34.61302702
5928,-58.47660931,-34.62640353
5929,-58.47135688,-34.65101731
5930,-58.489034,-34.64907643
5931,-58.43995596,-34.60060519
5932,-58.41589519,-34.65687119
5933,-58.38584557,-34.58658868
5934,-58.43514838,-34.60357494
5935,-58.39228633,-34.60443608
5936,-58.43619504,-34.58890658
5937,-58.44887414,-34.58275751
5938,-58.42095451,-34.60317505
5939,-58.47975569,-34.62335575
5940,-58.51112851,-34.66682451
5941,-58.36712733,-34.61216122
5942,-58.46900399,-34.61189811
5943,-58.47833096,-34.61984356
5944,-58.48456961,-34.6452926
5945,-58.39312211,-34.58301417
5946,-58.4059659,-34.61012074
5947,-58.47974728,-34.59927628
5948,-58.3564016,-34.63122476
5949,-58.47714755,-34.67058436
5950,-58.45691953,-34.55834751
5951,-58.46255064,-34.56691747
5952,-58.42204657,-34.5749355
5953,-58.4661152,-34.62466518
5954,-58.37689049,-34.59850767
5955,-58.47283861,-34.63603039
5956,-58.37371383,-34.60561561
5957,-58.38089969,-34.60493526
5958,-58.52639817,-34.61930673
5959,-58.35425809,-34.63034369
5960,-58.42484298,-34.59706186
5961,-58.45150812,-34.62834913
5962,-58.43759875,-34.59912805
5963,-58.39602563,-34.65146832
5964,-58.40124707,-34.65110812
5965,-58.3701724,-34.58332317
5966,-58.41595116,-34.58515197
5967,-58.45814246,-34.62458696
5968,-58.4543781,-34.63150052
5969,-58.45546253,-34.64033968
5970,-58.40351287,-34.61884024
5971,-58.51934127,-34.61839714
5972,-58.37404199,-34.64159567
5973,-58.47157569,-34.62636954
5974,-58.41146059,-34.65074093
5975,-58.38213361,-34.60501433
5976,-58.49659312,-34.56353572
5977,-58.47975991,-34.56608026
5978,-58.50712263,-34.59279142
5979,-58.52694668,-34.65010292
5980,-58.48360825,-34.63256454
5981,-58.45159932,-34.60244884
5982,-58.38434985,-34.62701
5983,,
5984,-58.49384831,-34.67612934
5985,-58.52639817,-34.61930673
5986,-58.52757568,-34.63508108
5987,-58.40029043,-34.62516021
5988,-58.48953132,-34.57860024
5989,-58.3917568,-34.61266312
5990,-58.41847288,-34.61102214
5991,-58.38142699,-34.62216292
5992,-58.40263232,-34.57822219
5993,-58.42232377,-34.5803586
5994,-58.43235867,-34.59278168
5995,-58.52492247,-34.65637803
5996,-58.42674566,-34.65867409
5997,-58.51934127,-34.61839714
5998,-58.38000467,-34.62213739
5999,-58.3726695,-34.62432403
6000,-58.40529731,-34.59977018
6001,-58.3789485,-34.63830354
6002,-58.43995596,-34.60060519
6003,-58.49106072,-34.65974352
6004,-58.47735783,-34.5576259
6005,-58.48140002,-34.65579083
6006,-58.47383439,-34.54339131
6007,-58.41364489,-34.60611681
6008,-58.38825834,-34.64297733
6009,-58.44016116,-34.57020089
6010,-58.40234255,-34.59419837
6011,-58.46671631,-34.6103215
6012,-58.40986234,-34.62931787
6013,-58.47803816,-34.60814421
6014,-58.47463651,-34.64199279
6015,-58.44465747,-34.59077027
6016,-58.38615443,-34.61108932
6017,-58.44816362,-34.60855746
6018,-58.49849354,-34.57413916
6019,-58.47892259,-34.58475187
6020,-58.43993827,-34.62290626
6021,-58.47620184,-34.60665066
6022,-58.45220596,-34.58711724
6023,-58.41509322,-34.62086052
6024,-58.43791752,-34.58770414
6025,-58.39312211,-34.58301417
6026,-58.40307705,-34.59656702
6027,-58.4300595,-34.59430235
6028,-58.38202234,-34.60733864
6029,-58.39625798,-34.63036704
6030,-58.44411059,-34.57033269
6031,-58.42305564,-34.61475886
6032,-58.41475121,-34.62437192
6033,-58.50476215,-34.62522877
6034,-58.49485361,-34.62953533
6035,-58.48653878,-34.66326607
6036,-58.47191039,-34.67655246
6037,,
6038,-58.48725241,-34.62561891
6039,-58.44373775,-34.59892774
6040,-58.40264735,-34.62762181
6041,-58.46952497,-34.63121926
6042,-58.39449574,-34.62054608
6043,-58.38893946,-34.61128696
6044,-58.4134383,-34.62666605
6045,-58.41420276,-34.61714969
6046,-58.45162426,-34.59708723
6047,-58.45119977,-34.56682069
6048,-58.39196419,-34.61825816
6049,-58.40487222,-34.57655025
6050,-58.46816005,-34.54920314
6051,-58.44165218,-34.5972224
6052,-58.46129428,-34.54332674
6053,-58.40760636,-34.57450523
6054,-58.48314228,-34.68631461
6055,-58.3879016,-34.60410311
6056,-58.42857137,-34.60241965
6057,-58.52841889,-34.65015855
6058,-58.36987428,-34.6171676
6059,-58.46830361,-34.63036367
6060,-58.48342864,-34.60886558
6061,-58.40887546,-34.62460074
6062,-58.44822567,-34.57023838
6063,-58.3766587,-34.60340504
6064,-58.48668643,-34.59026398
6065,-58.4856697,-34.54401145
6066,-58.41575007,-34.58915564
6067,,
6068,-58.39960738,-34.61316866
6069,,
6070,-58.44212293,-34.62070442
6071,-58.36831112,-34.62168762
6072,-58.41368278,-34.62208585
6073,-58.45337675,-34.57345508
6074,-58.39008413,-34.62065967
6075,-58.45430103,-34.55495045
6076,-58.38128448,-34.60610483
6077,-58.48573651,-34.6094342
6078,-58.43607968,-34.61804867
6079,-58.45244329,-34.62843755
6080,-58.41178059,-34.57186122
6081,-58.38113298,-34.6176544
6082,-58.44430018,-34.594764
6083,-58.47740873,-34.63975547
6084,-58.52928253,-34.63931845
6085,-58.52991642,-34.62571575
6086,-58.36955764,-34.61232985
6087,-58.40600624,-34.60929946
6088,-58.38988748,-34.62263575
6089,-58.46206558,-34.64040208
6090,-58.43119339,-34.57373271
6091,-58.39316533,-34.62046237
6092,-58.47187224,-34.55257951
6093,-58.51657558,-34.58609943
6094,-58.39333868,-34.61043268
6095,-58.4143169,-34.6029209
6096,-58.44369345,-34.66322867
6097,-58.45934409,-34.6052334
6098,,
6099,-58.40675512,-34.62720332
6100,-58.51838515,-34.65691198
6101,-58.38748497,-34.61237851
6102,-58.43263165,-34.6054347
6103,-58.4131005,-34.61063809
6104,-58.38099466,-34.6221508
6105,-58.41239898,-34.60636927
6106,-58.44187981,-34.59456199
6107,-58.41203648,-34.60510766
6108,-58.46345709,-34.63431935
6109,-58.38874149,-34.62138741
6110,-58.40545401,-34.62918455
6111,-58.4158463,-34.62548719
6112,-58.38183189,-34.59159291
6113,-58.46603442,-34.55162731
6114,-58.39171024,-34.61382503
6115,-58.41018889,-34.58223669
6116,-58.36961154,-34.60998455
6117,-58.41684492,-34.61561003
6118,-58.40611982,-34.60774382
6119,-58.40449612,-34.60088337
6120,,
6121,-58.36896618,-34.64195533
6122,-58.49510702,-34.63683477
6123,-58.38346429,-34.60857779
6124,-58.48094946,-34.68077144
6125,-58.40060879,-34.62222011
6126,-58.47066973,-34.63529989
6127,-58.4731511,-34.69548193
6128,-58.47392935,-34.54250647
6129,-58.39927499,-34.5827304
6130,-58.4133479,-34.62768872
6131,-58.41368278,-34.62208585
6132,-58.48077123,-34.65414248
6133,-58.39265462,-34.62487068
6134,-58.490941,-34.5711165
6135,-58.47072491,-34.62802796
6136,-58.48335447,-34.63563477
6137,-58.42620033,-34.62193316
6138,-58.4509726,-34.62693544
6139,-58.471993,-34.5416847
6140,-58.37615697,-34.61275305
6141,-58.36903741,-34.61355036
6142,-58.40061909,-34.64484145
6143,-58.45073877,-34.60649406
6144,-58.36955764,-34.61232985
6145,-58.39293085,-34.59963711
6146,-58.38095594,-34.60403654
6147,-58.38114574,-34.60904
6148,-58.40638721,-34.6194331
6149,-58.46798174,-34.65071672
6150,-58.48798366,-34.60997384
6151,-58.3922494,-34.581697
6152,-58.51402198,-34.6507035
6153,-58.43413348,-34.62021088
6154,-58.40574828,-34.63592033
6155,-58.43017499,-34.56739119
6156,-58.37250976,-34.60161856
6157,-58.40342386,-34.59786568
6158,-58.37429047,-34.62059512
6159,-58.46876136,-34.62902988
6160,-58.42235069,-34.60982784
6161,-58.40517087,-34.60377126
6162,,
6163,-58.48853678,-34.63553019
6164,-58.52987552,-34.62540002
6165,-58.43693355,-34.59983766
6166,,
6167,-58.41768167,-34.62566392
6168,-58.40165378,-34.58200616
6169,-58.41637014,-34.65201809
6170,-58.3819684,-34.58869922
6171,-58.48514909,-34.55486558
6172,-58.43932167,-34.66511895
6173,-58.50104212,-34.63220776
6174,-58.49992252,-34.63514313
6175,-58.50535704,-34.62902129
6176,-58.40111276,-34.59478492
6177,-58.46658542,-34.62724962
6178,-58.52045052,-34.59616924
6179,-58.42024796,-34.62604295
6180,-58.45603024,-34.6281253
6181,-58.52782773,-34.63839336
6182,-58.41093911,-34.57679988
6183,-58.43290207,-34.5868382
6184,-58.43394619,-34.58749531
6185,-58.40678704,-34.62812971
6186,-58.4343067,-34.62586837
6187,-58.37774099,-34.65037195
6188,-58.46186492,-34.6147967
6189,-58.45500817,-34.66072551
6190,,
6191,-58.40103121,-34.61750549
6192,-58.46253304,-34.55548027
6193,-58.39228633,-34.60443608
6194,-58.39307666,-34.59381606
6195,-58.45276614,-34.5833308
6196,-58.44600694,-34.60673231
6197,-58.41726294,-34.59782564
6198,-58.40888228,-34.61033545
6199,-58.46415293,-34.60443836
6200,-58.44642738,-34.58380781
6201,-58.41835336,-34.60528126
6202,-58.37419735,-34.64023762
6203,-58.4600999,-34.68874566
6204,-58.47350788,-34.62231766
6205,-58.40837376,-34.5930838
6206,-58.40008904,-34.62732009
6207,-58.37384975,-34.60323288
6208,,
6209,-58.49185952,-34.54618039
6210,-58.41650969,-34.6209772
6211,-58.44374113,-34.60803499
6212,-58.39187513,-34.6103405
6213,-58.46656097,-34.61061663
6214,-58.46830361,-34.63036367
6215,-58.47031015,-34.60154218
6216,-58.3634623,-34.62479656
6217,-58.38103544,-34.60251745
6218,-58.43059442,-34.62324475
6219,-58.46675989,-34.53592442
6220,-58.5195144,-34.65792149
6221,-58.46509997,-34.60050801
6222,-58.40213705,-34.6047137
6223,-58.3918063,-34.59721905
6224,-58.49693616,-34.59209879
6225,-58.43631594,-34.5690376
6226,-58.41743673,-34.64501256
6227,-58.42995914,-34.61848449
6228,-58.39481749,-34.61051316
6229,-58.45367508,-34.64412841
6230,-58.47754604,-34.61612363
6231,-58.38099466,-34.6221508
6232,-58.41314496,-34.57604961
6233,-58.41373235,-34.58672644
6234,-58.3874402,-34.58590331
6235,-58.51042477,-34.63907196
6236,-58.38161608,-34.60731523
6237,-58.48606881,-34.64659602
6238,-58.46709989,-34.64602366
6239,-58.37308273,-34.6171581
6240,-58.40351287,-34.61884024
6241,-58.45010287,-34.55387899
6242,-58.40600721,-34.63368108
6243,-58.49225161,-34.63158103
6244,-58.39595518,-34.6353733
6245,-58.4179703,-34.62924603
6246,-58.43361187,-34.63631334
6247,-58.37615697,-34.61275305
6248,-58.483221,-34.68540534
6249,-58.46920447,-34.54870687
6250,-58.45567033,-34.60837212
6251,-58.52895624,-34.64173976
6252,-58.4698135,-34.57745653
6253,,
6254,-58.46237211,-34.54603709
6255,-58.42186274,-34.59820911
6256,-58.50388397,-34.59304968
6257,-58.37245194,-34.63052541
6258,-58.37383805,-34.59356841
6259,-58.43461087,-34.57927421
6260,-58.49314326,-34.59432961
6261,-58.41214644,-34.58101818
6262,-58.43526761,-34.66247043
6263,-58.42427695,-34.61911405
6264,-58.40807771,-34.58935211
6265,,
6266,-58.40048487,-34.63620368
6267,-58.4866811,-34.59749694
6268,-58.36831112,-34.62168762
6269,-58.40840099,-34.61508639
6270,-58.39081949,-34.60433409
6271,-58.50807438,-34.66912709
6272,-58.48606565,-34.64047935
6273,-58.45954191,-34.64557283
6274,-58.51102392,-34.65390285
6275,-58.48432799,-34.67666029
6276,-58.4124703,-34.65248166
6277,,
6278,,
6279,-58.49317514,-34.58647654
6280,-58.3873803,-34.60529727
6281,-58.46828733,-34.57803496
6282,-58.38103497,-34.6016114
6283,-58.4306364,-34.60750895
6284,-58.50836544,-34.57676555
6285,-58.40154916,-34.61218101
6286,-58.46434201,-34.55640108
6287,-58.43760029,-34.60026429
6288,-58.42349191,-34.64020035
6289,-58.40719414,-34.58315998
6290,-58.48631607,-34.67919604
6291,-58.48276524,-34.56586085
6292,-58.5044642,-34.64949239
6293,-58.52195816,-34.61638843
6294,-58.36921952,-34.6111735
6295,-58.41189571,-34.58559636
6296,-58.38117337,-34.60021442
6297,-58.40012985,-34.61755231
6298,-58.44971415,-34.56360798
6299,-58.44846926,-34.57966296
6300,-58.39230684,-34.62645525
6301,-58.38432831,-34.62817502
6302,-58.43906397,-34.61575819
6303,-58.36656581,-34.62826746
6304,-58.44532051,-34.60416008
6305,-58.38099466,-34.6221508
6306,-58.42057621,-34.64104792
6307,-58.41990555,-34.56499041
6308,-58.52262866,-34.59885668
6309,-58.37918749,-34.60890002
6310,-58.3674072,-34.60844134
6311,-58.48780562,-34.64129995
6312,-58.52195816,-34.61638843
6313,-58.38702453,-34.62865287
6314,-58.45966493,-34.56665024
6315,,
6316,-58.39446235,-34.62169315
6317,-58.48697774,-34.66973369
6318,-58.41521032,-34.61973151
6319,-58.44864009,-34.57192322
6320,,
6321,,
6322,-58.39333053,-34.62293169
6323,-58.4312973,-34.60205923
6324,-58.42819406,-34.61351638
6325,-58.38030764,-34.6037096
6326,-58.37719855,-34.6220663
6327,-58.42575288,-34.63148352
6328,-58.47157569,-34.62636954
6329,-58.4661152,-34.62466518
6330,-58.37901776,-34.61294527
6331,-58.39228633,-34.60443608
6332,-58.41951027,-34.60332012
6333,-58.39947962,-34.60463538
6334,-58.40003928,-34.61860357
6335,-58.4722529,-34.61382451
6336,-58.52933974,-34.61098214
6337,-58.50452704,-34.6117045
6338,-58.44100368,-34.63015496
6339,-58.53006203,-34.62288142
6340,,
6341,-58.47147872,-34.63911827
6342,-58.508881,-34.66729356
6343,-58.4427137,-34.59503665
6344,-58.42711803,-34.59245736
6345,-58.52941212,-34.61741748
6346,-58.49740965,-34.64589455
6347,-58.42525742,-34.63300427
6348,-58.37793187,-34.62861062
6349,-58.41585009,-34.6374028
6350,-58.44430018,-34.594764
6351,-58.52997253,-34.62440575
6352,-58.39228633,-34.60443608
6353,-58.49961926,-34.55076793
6354,-58.51853939,-34.61900767
6355,-58.46305174,-34.60666535
6356,-58.45607603,-34.62120436
6357,-58.4103843,-34.60915768
6358,-58.50858896,-34.61560184
6359,-58.41391244,-34.59050455
6360,-58.46725063,-34.55226201
6361,-58.39449666,-34.61952957
6362,,
6363,-58.37960609,-34.64944827
6364,-58.52985162,-34.6417883
6365,-58.40925205,-34.62002342
6366,-58.38161291,-34.61529654
6367,-58.42901804,-34.64619127
6368,-58.38461153,-34.65332705
6369,-58.39784986,-34.60723906
6370,-58.37753521,-34.61399738
6371,-58.39134385,-34.6236756
6372,-58.38855569,-34.65552744
6373,-58.47119877,-34.57813345
6374,-58.40967212,-34.59800589
6375,-58.38514808,-34.60419885
6376,-58.49966394,-34.65797586
6377,-58.43375641,-34.59921009
6378,-58.4818947,-34.63371656
6379,-58.50949746,-34.63481495
6380,-58.40812199,-34.61746727
6381,-58.37019078,-34.60188028
6382,-58.3698469,-34.60533224
6383,-58.40378088,-34.63679442
6384,-58.40320602,-34.61981442
6385,-58.42410181,-34.55683643
6386,,
6387,-58.45750687,-34.56108528
6388,-58.45376648,-34.65021741
6389,-58.40662623,-34.59804581
6390,-58.43436321,-34.59144866
6391,-58.41566075,-34.6038047
6392,-58.47418969,-34.62049749
6393,,
6394,-58.47735783,-34.5576259
6395,-58.43097445,-34.57779178
6396,-58.46912053,-34.68049418
6397,,
6398,-58.43534768,-34.57492788
6399,-58.37858159,-34.59419289
6400,-58.42286395,-34.63210995
6401,-58.49412594,-34.64175976
6402,-58.38654372,-34.65069939
6403,-58.48472214,-34.62467528
6404,-58.49333518,-34.65797207
6405,,
6406,-58.52863401,-34.62537237
6407,-58.41692421,-34.60469937
6408,-58.45558178,-34.55995097
6409,-58.37198807,-34.61130265
6410,-58.50309533,-34.56842699
6411,-58.45939297,-34.6170966
6412,-58.42570412,-34.65821306
6413,,
6414,-58.47841777,-34.68392593
6415,-58.38099466,-34.6221508
6416,-58.38241129,-34.59544056
6417,-58.36335007,-34.63039172
6418,-58.49090319,-34.60001043
6419,-58.40135321,-34.61443162
6420,-58.52909404,-34.63886818
6421,-58.51877028,-34.63906063
6422,-58.46494576,-34.60284308
6423,-58.43823986,-34.58413322
6424,-58.42407504,-34.57082287
6425,-58.44471179,-34.55634511
6426,-58.40367021,-34.58129269
6427,-58.39380921,-34.57887053
6428,-58.4895057,-34.58420498
6429,-58.50680192,-34.61068063
6430,,
6431,-58.38016264,-34.64069634
6432,-58.36955764,-34.61232985
6433,-58.40165378,-34.58200616
6434,-58.36106265,-34.63910577
6435,-58.47546868,-34.62745563
6436,-58.41847288,-34.61102214
6437,-58.44516776,-34.64363508
6438,-58.44171122,-34.66041947
6439,-58.40341063,-34.5975387
6440,-58.47787975,-34.59708806
6441,-58.42891431,-34.61071737
6442,-58.41866472,-34.60728687
6443,-58.46505088,-34.60019628
6444,-58.44854927,-34.60392429
6445,-58.43226351,-34.63594567
6446,-58.4245226,-34.62495813
6447,-58.4064511,-34.58798251
